hhmmss.ss,0.00000000,0.00000000,0.000,233.240,     0.0,0.00000000,0.00000000
hhmmss.ss,0.03002000,0.03002000,0.000,98.239,  4720.8,0.00000000,0.00000000
hhmmss.ss,0.06004000,0.06004000,0.000,98.239,  9441.5,0.00000000,0.00000000
hhmmss.ss,0.09006000,0.09006000,0.000,98.239, 14162.3,0.00000000,0.00000000
hhmmss.ss,0.12008000,0.12008000,0.000,98.241, 18883.0,0.00000000,0.00000000
hhmmss.ss,0.15009834,0.15009834,0.000,98.241, 23603.5,0.00000000,0.00000000
hhmmss.ss,0.18012001,0.18012001,0.000,98.241, 28324.5,0.00000000,0.00000000
hhmmss.ss,0.21014000,0.21014000,0.000,98.241, 33045.2,0.00000000,0.00000000
hhmmss.ss,0.24016000,0.24016000,0.000,98.241, 37766.0,0.00000000,0.00000000
hhmmss.ss,0.27018002,0.27018002,0.000,98.241, 42486.7,0.00000000,0.00000000
hhmmss.ss,0.30019835,0.30019835,0.000,98.241, 47207.2,0.00000000,0.00000000
hhmmss.ss,0.33022001,0.33022001,0.000,98.241, 51928.1,0.00000000,0.00000000
hhmmss.ss,0.36024001,0.36024001,0.000,98.241, 56648.9,0.00000000,0.00000000
hhmmss.ss,0.39026001,0.39026001,0.000,98.241, 61369.6,0.00000000,0.00000000
hhmmss.ss,0.42028001,0.42028001,0.000,98.241, 66090.2,0.00000000,0.00000000
hhmmss.ss,0.45030001,0.45030001,0.000,98.241, 70810.9,0.00000000,0.00000000
hhmmss.ss,0.48032001,0.48032001,0.000,98.241, 75531.6,0.00000000,0.00000000
hhmmss.ss,0.51033998,0.51033998,0.000,98.241, 80252.3,0.00000000,0.00000000
hhmmss.ss,0.54036003,0.54036003,0.000,98.241, 84972.9,0.00000000,0.00000000
hhmmss.ss,0.57038003,0.57038003,0.000,98.241, 89693.6,0.00000000,0.00000000
hhmmss.ss,0.60039830,0.60039830,0.000,98.241, 94413.9,0.00000000,0.00000000
hhmmss.ss,0.63041997,0.63041997,0.000,98.241, 99134.8,0.00000000,0.00000000
hhmmss.ss,0.66044003,0.66044003,0.000,98.243,103855.4,0.00000000,0.00000000
hhmmss.ss,0.69046003,0.69046003,0.000,98.243,108576.0,0.00000000,0.00000000
hhmmss.ss,0.72048002,0.72048002,0.000,98.243,113296.6,0.00000000,0.00000000
hhmmss.ss,0.75049996,0.75049996,0.000,98.243,118017.1,0.00000000,0.00000000
hhmmss.ss,0.78052002,0.78052002,0.000,98.243,122737.7,0.00000000,0.00000000
hhmmss.ss,0.81054002,0.81054002,0.000,98.243,127458.2,0.00000000,0.00000000
hhmmss.ss,0.84056002,0.84056002,0.000,98.243,132178.7,0.00000000,0.00000000
hhmmss.ss,0.87057835,0.87057835,0.000,98.243,136899.0,0.00000000,0.00000000
hhmmss.ss,0.90060002,0.90060002,0.000,98.243,141619.7,0.00000000,0.00000000
hhmmss.ss,0.93062001,0.93062001,0.000,98.244,146340.1,0.00000000,0.00000000
hhmmss.ss,0.96064001,0.96064001,0.000,98.244,151060.5,0.00000000,0.00000000
hhmmss.ss,0.99066001,0.99066001,0.000,98.244,155781.0,0.00000000,0.00000000
hhmmss.ss,1.02069831,1.02069831,0.000,98.245,160504.3,0.00000000,0.00000000
hhmmss.ss,1.05069840,1.05069840,0.000,98.245,165221.5,0.00000000,0.00000000
hhmmss.ss,1.08070004,1.08070004,0.000,98.245,169938.9,0.00000000,0.00000000
hhmmss.ss,1.11069834,1.11069834,0.000,98.246,174655.8,0.00000000,0.00000000
hhmmss.ss,1.14079833,1.14079833,0.000,98.246,179388.7,0.00000000,0.00000000
hhmmss.ss,1.17079997,1.17079997,0.000,98.246,184106.1,0.00000000,0.00000000
hhmmss.ss,1.20079827,1.20079827,0.000,98.247,188822.9,0.00000000,0.00000000
hhmmss.ss,1.23080003,1.23080003,0.000,98.247,193540.3,0.00000000,0.00000000
hhmmss.ss,1.26080000,1.26080000,0.000,98.247,198257.3,0.00000000,0.00000000
hhmmss.ss,1.29089999,1.29089999,0.000,98.248,202990.1,0.00000000,0.00000000
hhmmss.ss,1.32089829,1.32089829,0.000,98.248,207706.8,0.00000000,0.00000000
hhmmss.ss,1.35090005,1.35090005,0.000,98.249,212424.0,0.00000000,0.00000000
hhmmss.ss,1.38089824,1.38089824,0.000,98.249,217140.7,0.00000000,0.00000000
hhmmss.ss,1.41090000,1.41090000,0.000,98.249,221857.9,0.00000000,0.00000000
hhmmss.ss,1.44099998,1.44099998,0.000,98.250,226590.5,0.00000000,0.00000000
hhmmss.ss,1.47099841,1.47099841,0.000,98.250,231307.0,0.00000000,0.00000000
hhmmss.ss,1.50099850,1.50099850,0.000,98.250,236023.9,0.00000000,0.00000000
hhmmss.ss,1.53100002,1.53100002,0.000,98.250,240740.9,0.00000000,0.00000000
hhmmss.ss,1.56100011,1.56100011,0.000,98.251,245457.7,0.00000000,0.00000000
hhmmss.ss,1.59109998,1.59109998,0.000,98.251,250190.1,0.00000000,0.00000000
hhmmss.ss,1.62109983,1.62109983,0.000,98.252,254906.8,0.00000000,0.00000000
hhmmss.ss,1.65109837,1.65109837,0.000,98.252,259623.2,0.00000000,0.00000000
hhmmss.ss,1.68109846,1.68109846,0.000,98.253,264339.8,0.00000000,0.00000000
hhmmss.ss,1.71109998,1.71109998,0.000,98.253,269056.6,0.00000000,0.00000000
hhmmss.ss,1.74119997,1.74119997,0.000,98.254,273788.9,0.00000000,0.00000000
hhmmss.ss,1.77120006,1.77120006,0.000,98.254,278505.4,0.00000000,0.00000000
hhmmss.ss,1.80119991,1.80119991,0.000,98.255,283221.8,0.00000000,0.00000000
hhmmss.ss,1.83119845,1.83119845,0.000,98.255,287938.0,0.00000000,0.00000000
hhmmss.ss,1.86119843,1.86119843,0.000,98.256,292654.4,0.00000000,0.00000000
hhmmss.ss,1.89129841,1.89129841,0.000,98.256,297386.4,0.00000000,0.00000000
hhmmss.ss,1.92129993,1.92129993,0.000,98.257,302103.0,0.00000000,0.00000000
hhmmss.ss,1.95130002,1.95130002,0.000,98.257,306819.3,0.00000000,0.00000000
hhmmss.ss,1.98129988,1.98129988,0.000,98.258,311535.5,0.00000000,0.00000000
hhmmss.ss,2.01129842,2.01129842,0.000,98.258,316251.4,0.00000000,0.00000000
